id,LINDC+,LDCH,LD2S1,LD3S1,LNM,LINN,overshoot,damping
488,4.831335168719291e-08,6.100046688616276e-08,7.833520044181495e-09,3.6378243753183634e-08,5.180895685456693e-08,3.449654158201068e-08,1781.137,0.0
489,3.6513766154795883e-08,6.100046688616276e-08,7.833520044181495e-09,3.6378243753183634e-08,5.180895685456693e-08,3.449654158201068e-08,1765.2561,0.25134190917015076
490,4.831335168719291e-08,4.928968146853149e-08,7.833520044181495e-09,3.6378243753183634e-08,5.180895685456693e-08,3.449654158201068e-08,1712.2539,0.24122825264930725
491,4.831335168719291e-08,6.100046688616276e-08,2.191669005678967e-08,3.6378243753183634e-08,5.180895685456693e-08,3.449654158201068e-08,1837.8074,0.25483137369155884
492,4.831335168719291e-08,6.100046688616276e-08,7.833520044181495e-09,4.111175725927576e-08,5.180895685456693e-08,3.449654158201068e-08,1767.935,0.24222557246685028
493,4.831335168719291e-08,6.100046688616276e-08,7.833520044181495e-09,3.6378243753183634e-08,1.4807876375596969e-08,3.449654158201068e-08,1678.1338,0.24840974807739258
494,4.831335168719291e-08,6.100046688616276e-08,7.833520044181495e-09,3.6378243753183634e-08,5.180895685456693e-08,3.4418372157663103e-08,1766.4851,0.23867154121398926
495,3.6513766154795883e-08,4.928968146853149e-08,2.191669005678967e-08,4.111175725927576e-08,1.4807876375596969e-08,3.4418372157663103e-08,1907.4094,0.2664448618888855
496,3.3435439636595545e-08,1.484230376817286e-08,5.3745012743249534e-08,7.835552533045412e-09,3.4166190531812605e-08,4.774633684456348e-08,1369.4935,0.16464179754257202
497,2.721649907918647e-08,1.484230376817286e-08,5.3745012743249534e-08,7.835552533045412e-09,3.4166190531812605e-08,4.774633684456348e-08,1157.7263,0.1644996553659439
498,3.3435439636595545e-08,6.163538596779109e-08,5.3745012743249534e-08,7.835552533045412e-09,3.4166190531812605e-08,4.774633684456348e-08,1664.304,0.24608856439590454
499,3.3435439636595545e-08,1.484230376817286e-08,8.941497183162719e-09,7.835552533045412e-09,3.4166190531812605e-08,4.774633684456348e-08,1159.8082,0.06916473060846329
500,3.3435439636595545e-08,1.484230376817286e-08,5.3745012743249534e-08,4.363108508322388e-08,3.4166190531812605e-08,4.774633684456348e-08,1549.9128,0.21782034635543823
501,3.3435439636595545e-08,1.484230376817286e-08,5.3745012743249534e-08,7.835552533045412e-09,2.254277647919953e-09,4.774633684456348e-08,1352.3577,0.20365940034389496
502,3.3435439636595545e-08,1.484230376817286e-08,5.3745012743249534e-08,7.835552533045412e-09,3.4166190531812605e-08,5.235035454882308e-08,1191.8325,0.14614315330982208
503,2.721649907918647e-08,6.163538596779109e-08,8.941497183162719e-09,4.363108508322388e-08,2.254277647919953e-09,5.235035454882308e-08,1917.9814,0.28254038095474243
504,2.917452554255724e-09,3.816624576915056e-08,1.8860029362589123e-08,4.8444926300086076e-08,2.4673572248145937e-08,4.53839760042727e-09,1610.0024,0.2338906228542328
505,4.5356935557387764e-08,3.816624576915056e-08,1.8860029362589123e-08,4.8444926300086076e-08,2.4673572248145937e-08,4.53839760042727e-09,1611.6599,0.24340064823627472
506,2.917452554255724e-09,1.6240147535968573e-08,1.8860029362589123e-08,4.8444926300086076e-08,2.4673572248145937e-08,4.53839760042727e-09,1723.2537,0.23280471563339233
507,2.917452554255724e-09,3.816624576915056e-08,5.463808835005387e-08,4.8444926300086076e-08,2.4673572248145937e-08,4.53839760042727e-09,1801.0942,0.027509989216923714
508,2.917452554255724e-09,3.816624576915056e-08,1.8860029362589123e-08,2.4485064068585635e-08,2.4673572248145937e-08,4.53839760042727e-09,1683.5537,0.24025887250900269
509,2.917452554255724e-09,3.816624576915056e-08,1.8860029362589123e-08,4.8444926300086076e-08,3.1046501468904314e-08,4.53839760042727e-09,1761.793,0.256365031003952
510,2.917452554255724e-09,3.816624576915056e-08,1.8860029362589123e-08,4.8444926300086076e-08,2.4673572248145937e-08,5.318931585606188e-09,1783.7231,0.25944197177886963
511,4.5356935557387764e-08,1.6240147535968573e-08,5.463808835005387e-08,2.4485064068585635e-08,3.1046501468904314e-08,5.318931585606188e-09,1187.6074,0.1089111939072609
