id,R_onHS1,R_offHS1,L_onHS1,L_offHS1,L_SKHS1,R_onHS2,R_offHS2,L_onHS2,L_offHS2,L_SKHS2,overshoot_vgs1,damping_vgs1,vgs1_min,overshoot_vgs2,damping_vgs2,vgs2_min
617,2.7559524280950427,15.920627033803612,4.635812177081592e-08,3.8855382483918217e-08,2.4836435786569493e-08,16.256973494775593,10.477744354400784,3.4717266285205256e-08,4.64835857942421e-08,3.624560250134207e-08,4.4363403,0.06373963505029678,-9.27832,0.9446335,0.00672879396006465,-11.412883
618,2.7559524280950427,15.920627033803612,4.635812177081592e-08,3.8855382483918217e-08,5.239883449014276e-08,8.58143067220226,10.477744354400784,3.4717266285205256e-08,4.64835857942421e-08,3.624560250134207e-08,11.613586,0.08545548468828201,-9.707092,1.9705343,0.027540134266018867,-11.069329
619,2.7559524280950427,15.920627033803612,4.635812177081592e-08,3.8855382483918217e-08,5.239883449014276e-08,16.256973494775593,7.124783273786306,3.4717266285205256e-08,4.64835857942421e-08,3.624560250134207e-08,11.409912,0.08464089035987854,-9.962097,0.90827656,0.004352206829935312,-11.382837
620,2.7559524280950427,15.920627033803612,4.635812177081592e-08,3.8855382483918217e-08,5.239883449014276e-08,16.256973494775593,10.477744354400784,3.0452266422826796e-08,4.64835857942421e-08,3.624560250134207e-08,11.417114,0.08554493635892868,-9.908386,0.9809694,0.007367238402366638,-10.965908
621,2.7559524280950427,15.920627033803612,4.635812177081592e-08,3.8855382483918217e-08,5.239883449014276e-08,16.256973494775593,10.477744354400784,3.4717266285205256e-08,3.978212767948396e-08,3.624560250134207e-08,11.515869,0.08614140748977661,-9.8914795,0.8528571,0.005261800717562437,-11.04125
622,2.7559524280950427,15.920627033803612,4.635812177081592e-08,3.8855382483918217e-08,5.239883449014276e-08,16.256973494775593,10.477744354400784,3.4717266285205256e-08,4.64835857942421e-08,4.374156281397678e-08,11.36615,0.08482835441827774,-9.690979,1.0966597,0.010381953790783882,-11.567034
623,3.728314369916916,16.688929215539247,5.310989452799782e-08,1.0523220363408327e-08,2.4836435786569493e-08,8.58143067220226,7.124783273786306,3.0452266422826796e-08,3.978212767948396e-08,4.374156281397678e-08,4.2681274,0.10509246587753296,-9.4626465,2.0479136,0.027741074562072754,-11.459677
624,5.039807185065001,8.980569717939943,3.984417630681768e-08,3.0567184686390685e-08,4.3917326263906436e-08,13.821960633154958,8.730006040073931,2.2211429995922374e-08,2.4354552253279836e-08,2.7513008928764613e-09,4.126465,0.05707390978932381,-9.865356,0.5247612,0.00035891984589397907,-9.629186
625,19.30546680279076,8.980569717939943,3.984417630681768e-08,3.0567184686390685e-08,4.3917326263906436e-08,13.821960633154958,8.730006040073931,2.2211429995922374e-08,2.4354552253279836e-08,2.7513008928764613e-09,0.6667175,0.001630070386454463,-9.862488,0.52476215,0.0003595634188968688,-9.06301
626,5.039807185065001,19.40577709209174,3.984417630681768e-08,3.0567184686390685e-08,4.3917326263906436e-08,13.821960633154958,8.730006040073931,2.2211429995922374e-08,2.4354552253279836e-08,2.7513008928764613e-09,4.55307,0.05962950736284256,-9.565918,0.52470064,0.0003570078988559544,-9.2730465
627,5.039807185065001,8.980569717939943,2.23583873008471e-08,3.0567184686390685e-08,4.3917326263906436e-08,13.821960633154958,8.730006040073931,2.2211429995922374e-08,2.4354552253279836e-08,2.7513008928764613e-09,4.211487,0.05170803144574165,-9.675659,0.5246067,0.0003556259907782078,-9.561666
628,5.039807185065001,8.980569717939943,3.984417630681768e-08,2.1186064785467462e-08,4.3917326263906436e-08,13.821960633154958,8.730006040073931,2.2211429995922374e-08,2.4354552253279836e-08,2.7513008928764613e-09,4.2002563,0.05891818925738335,-9.91156,0.5248027,0.00036018816172145307,-9.465577
629,5.039807185065001,8.980569717939943,3.984417630681768e-08,3.0567184686390685e-08,1.8047594537204134e-08,13.821960633154958,8.730006040073931,2.2211429995922374e-08,2.4354552253279836e-08,2.7513008928764613e-09,2.748108,0.04258432611823082,-9.370361,0.5246115,0.00035636426764540374,-9.798901
630,5.039807185065001,8.980569717939943,3.984417630681768e-08,3.0567184686390685e-08,4.3917326263906436e-08,6.778722551651299,8.730006040073931,2.2211429995922374e-08,2.4354552253279836e-08,2.7513008928764613e-09,4.1300964,0.05711020156741142,-9.797974,0.631124,0.00010784250480355695,-9.437796
631,5.039807185065001,8.980569717939943,3.984417630681768e-08,3.0567184686390685e-08,4.3917326263906436e-08,13.821960633154958,8.899766332935542,2.2211429995922374e-08,2.4354552253279836e-08,2.7513008928764613e-09,4.125702,0.0570647232234478,-9.642639,0.52098227,0.00029009440913796425,-9.527462
632,5.039807185065001,8.980569717939943,3.984417630681768e-08,3.0567184686390685e-08,4.3917326263906436e-08,13.821960633154958,8.730006040073931,4.1619259726740415e-08,2.4354552253279836e-08,2.7513008928764613e-09,4.131958,0.05715911462903023,-9.654602,0.6892834,0.5853421688079834,-10.157494
633,5.039807185065001,8.980569717939943,3.984417630681768e-08,3.0567184686390685e-08,4.3917326263906436e-08,13.821960633154958,8.730006040073931,2.2211429995922374e-08,2.7414501983020455e-09,2.7513008928764613e-09,4.130249,0.057097550481557846,-9.545532,0.50313807,0.0,-8.1393175
634,5.039807185065001,8.980569717939943,3.984417630681768e-08,3.0567184686390685e-08,4.3917326263906436e-08,13.821960633154958,8.730006040073931,2.2211429995922374e-08,2.4354552253279836e-08,1.7893653381029145e-08,4.123474,0.05705653503537178,-9.887024,0.63046503,0.002566033508628607,-10.887208
635,19.30546680279076,19.40577709209174,2.23583873008471e-08,2.1186064785467462e-08,1.8047594537204134e-08,6.778722551651299,8.899766332935542,4.1619259726740415e-08,2.7414501983020455e-09,1.7893653381029145e-08,0.5418091,7.399354444714845e-07,-9.218384,1.6786046,0.025290319696068764,-9.759311
636,18.915257417596877,17.974522691685706,1.3836523687485605e-08,2.582425461223349e-08,1.9853635950898754e-08,2.001012047752738,14.371901686768979,3.938980443820357e-08,5.4743442377662283e-08,4.3679491337146606e-08,0.5409851,2.451090404065326e-05,-9.051697,3.69901,0.04329792410135269,-10.695224
637,2.2748525920324028,17.974522691685706,1.3836523687485605e-08,2.582425461223349e-08,1.9853635950898754e-08,2.001012047752738,14.371901686768979,3.938980443820357e-08,5.4743442377662283e-08,4.3679491337146606e-08,4.798706,0.054618749767541885,-8.819031,3.6988573,0.043299317359924316,-12.274716
638,18.915257417596877,2.7373616993427277,1.3836523687485605e-08,2.582425461223349e-08,1.9853635950898754e-08,2.001012047752738,14.371901686768979,3.938980443820357e-08,5.4743442377662283e-08,4.3679491337146606e-08,0.63845825,7.399354444714845e-07,-9.085876,3.698595,0.04329551383852959,-11.965072
639,18.915257417596877,17.974522691685706,4.5111622771155087e-08,2.582425461223349e-08,1.9853635950898754e-08,2.001012047752738,14.371901686768979,3.938980443820357e-08,5.4743442377662283e-08,4.3679491337146606e-08,0.55340576,3.187102629453875e-05,-9.411133,3.699153,0.0433022677898407,-10.637884
640,18.915257417596877,17.974522691685706,1.3836523687485605e-08,3.2296634639203544e-08,1.9853635950898754e-08,2.001012047752738,14.371901686768979,3.938980443820357e-08,5.4743442377662283e-08,4.3679491337146606e-08,0.5415344,2.747017060755752e-05,-9.224609,3.6995792,0.043309301137924194,-10.714191
641,18.915257417596877,17.974522691685706,1.3836523687485605e-08,2.582425461223349e-08,3.1644795475415884e-08,2.001012047752738,14.371901686768979,3.938980443820357e-08,5.4743442377662283e-08,4.3679491337146606e-08,0.5421753,5.3456227760761976e-05,-9.611633,3.698885,0.0433025024831295,-11.054626
642,18.915257417596877,17.974522691685706,1.3836523687485605e-08,2.582425461223349e-08,1.9853635950898754e-08,17.383120662998408,14.371901686768979,3.938980443820357e-08,5.4743442377662283e-08,4.3679491337146606e-08,0.54089355,2.9786938284814823e-06,-8.794312,1.0754676,0.010361586697399616,-11.074273
643,18.915257417596877,17.974522691685706,1.3836523687485605e-08,2.582425461223349e-08,1.9853635950898754e-08,2.001012047752738,14.888199168257415,3.938980443820357e-08,5.4743442377662283e-08,4.3679491337146606e-08,0.5408325,6.678267254756065e-06,-9.045349,3.7115326,0.043263085186481476,-10.750246
644,18.915257417596877,17.974522691685706,1.3836523687485605e-08,2.582425461223349e-08,1.9853635950898754e-08,2.001012047752738,14.371901686768979,1.8707225925754757e-09,5.4743442377662283e-08,4.3679491337146606e-08,0.5412903,5.9383592088124715e-06,-9.377991,3.988822,0.03498600050806999,-10.421011
645,18.915257417596877,17.974522691685706,1.3836523687485605e-08,2.582425461223349e-08,1.9853635950898754e-08,2.001012047752738,14.371901686768979,3.938980443820357e-08,3.077539129612967e-08,4.3679491337146606e-08,0.54125977,8.916942533687688e-06,-9.283752,3.5647135,0.04224133864045143,-10.665957
646,18.915257417596877,17.974522691685706,1.3836523687485605e-08,2.582425461223349e-08,1.9853635950898754e-08,2.001012047752738,14.371901686768979,3.938980443820357e-08,5.4743442377662283e-08,2.8413453243887053e-08,0.54141235,7.399354444714845e-07,-9.289978,3.3242044,0.04370469972491264,-10.883004
647,2.2748525920324028,2.7373616993427277,4.5111622771155087e-08,3.2296634639203544e-08,3.1644795475415884e-08,17.383120662998408,14.888199168257415,1.8707225925754757e-09,3.077539129612967e-08,2.8413453243887053e-08,3.9042053,0.036088939756155014,-9.454407,0.619925,0.0014726590598002076,-11.27969
648,14.207105591427535,2.2113101119175553,5.130858639261685e-08,5.08037627333682e-08,6.825619453135879e-09,7.555615114048123,3.1238076966255903,5.0154767102319744e-08,3.248570464196615e-08,3.221378405571915e-08,1.0274658,0.012111695483326912,-9.167786,1.1606202,0.009666558355093002,-11.632766
649,7.173652234952897,2.2113101119175553,5.130858639261685e-08,5.08037627333682e-08,6.825619453135879e-09,7.555615114048123,3.1238076966255903,5.0154767102319744e-08,3.248570464196615e-08,3.221378405571915e-08,0.76397705,0.0015782121336087584,-9.008423,1.160708,0.009669415652751923,-11.677717
650,14.207105591427535,6.517529672011733,5.130858639261685e-08,5.08037627333682e-08,6.825619453135879e-09,7.555615114048123,3.1238076966255903,5.0154767102319744e-08,3.248570464196615e-08,3.221378405571915e-08,0.9098816,0.006278176326304674,-9.041626,1.160625,0.009669521823525429,-11.478734
651,14.207105591427535,2.2113101119175553,3.094029045943171e-09,5.08037627333682e-08,6.825619453135879e-09,7.555615114048123,3.1238076966255903,5.0154767102319744e-08,3.248570464196615e-08,3.221378405571915e-08,0.7182617,0.0023495107889175415,-7.9436035,1.1603847,0.009664541110396385,-11.713212
652,14.207105591427535,2.2113101119175553,5.130858639261685e-08,4.635041199550033e-09,6.825619453135879e-09,7.555615114048123,3.1238076966255903,5.0154767102319744e-08,3.248570464196615e-08,3.221378405571915e-08,0.89642334,0.003684846917167306,-7.6047363,1.1602316,0.009657167829573154,-12.447113
653,14.207105591427535,2.2113101119175553,5.130858639261685e-08,5.08037627333682e-08,5.513123998414725e-08,7.555615114048123,3.1238076966255903,5.0154767102319744e-08,3.248570464196615e-08,3.221378405571915e-08,1.1717529,0.024913731962442398,-10.064087,1.1602783,0.009659846313297749,-10.88245
654,14.207105591427535,2.2113101119175553,5.130858639261685e-08,5.08037627333682e-08,6.825619453135879e-09,0.9089378453791142,3.1238076966255903,5.0154767102319744e-08,3.248570464196615e-08,3.221378405571915e-08,1.0272217,0.012115106917917728,-9.216858,2.4496136,0.02302832342684269,-11.876597
655,14.207105591427535,2.2113101119175553,5.130858639261685e-08,5.08037627333682e-08,6.825619453135879e-09,7.555615114048123,15.619683308061212,5.0154767102319744e-08,3.248570464196615e-08,3.221378405571915e-08,1.0282288,0.01216774433851242,-9.018127,1.8950276,0.029609989374876022,-11.562973
656,14.207105591427535,2.2113101119175553,5.130858639261685e-08,5.08037627333682e-08,6.825619453135879e-09,7.555615114048123,3.1238076966255903,4.703811284626834e-08,3.248570464196615e-08,3.221378405571915e-08,1.0278931,0.012164615094661713,-9.230225,1.2382288,0.011175795458257198,-11.808267
657,14.207105591427535,2.2113101119175553,5.130858639261685e-08,5.08037627333682e-08,6.825619453135879e-09,7.555615114048123,3.1238076966255903,5.0154767102319744e-08,4.894244726064615e-08,3.221378405571915e-08,1.0280457,0.012138992547988892,-9.238159,1.5860624,0.013212962076067924,-11.802972
658,14.207105591427535,2.2113101119175553,5.130858639261685e-08,5.08037627333682e-08,6.825619453135879e-09,7.555615114048123,3.1238076966255903,5.0154767102319744e-08,3.248570464196615e-08,1.032612009467557e-08,1.0310669,0.012211104854941368,-9.214661,0.90347576,0.00912514328956604,-11.218062
659,7.173652234952897,6.517529672011733,3.094029045943171e-09,4.635041199550033e-09,5.513123998414725e-08,0.9089378453791142,15.619683308061212,4.703811284626834e-08,4.894244726064615e-08,1.032612009467557e-08,3.729187,0.04662669077515602,-9.49884,2.8050318,0.04414407163858414,-10.742207
660,9.766853206790984,12.40496132709086,2.2305845549767838e-08,4.83518670162186e-09,3.0890801643580194e-08,17.710289695765823,19.420770077500492,1.2297226014593615e-08,2.158514305856079e-09,1.7930511616859585e-08,2.0275269,0.04267073795199394,-9.128845,0.5039978,0.0,-10.417116
661,14.378094570711255,12.40496132709086,2.2305845549767838e-08,4.83518670162186e-09,3.0890801643580194e-08,17.710289695765823,19.420770077500492,1.2297226014593615e-08,2.158514305856079e-09,1.7930511616859585e-08,0.93273926,0.007687949575483799,-8.946411,0.5039835,0.0,-10.00586
662,9.766853206790984,13.568950043059886,2.2305845549767838e-08,4.83518670162186e-09,3.0890801643580194e-08,17.710289695765823,19.420770077500492,1.2297226014593615e-08,2.158514305856079e-09,1.7930511616859585e-08,2.055603,0.0433756560087204,-8.873474,0.50398684,0.0,-10.182689
663,9.766853206790984,12.40496132709086,3.6212003597607835e-08,4.83518670162186e-09,3.0890801643580194e-08,17.710289695765823,19.420770077500492,1.2297226014593615e-08,2.158514305856079e-09,1.7930511616859585e-08,2.3091736,0.04758310690522194,-8.981506,0.50398874,0.0,-10.281475
664,9.766853206790984,12.40496132709086,2.2305845549767838e-08,4.8743602233054116e-08,3.0890801643580194e-08,17.710289695765823,19.420770077500492,1.2297226014593615e-08,2.158514305856079e-09,1.7930511616859585e-08,2.1741333,0.029204925522208214,-9.093079,0.5039749,0.0,-10.183733
665,9.766853206790984,12.40496132709086,2.2305845549767838e-08,4.83518670162186e-09,1.4123050276404246e-08,17.710289695765823,19.420770077500492,1.2297226014593615e-08,2.158514305856079e-09,1.7930511616859585e-08,1.2810059,0.017925215885043144,-8.104126,0.50398445,0.0,-10.730356
666,9.766853206790984,12.40496132709086,2.2305845549767838e-08,4.83518670162186e-09,3.0890801643580194e-08,11.056599855888635,19.420770077500492,1.2297226014593615e-08,2.158514305856079e-09,1.7930511616859585e-08,2.0283813,0.04270105063915253,-9.161621,0.89404106,0.009172427468001842,-10.158194
667,9.766853206790984,12.40496132709086,2.2305845549767838e-08,4.83518670162186e-09,3.0890801643580194e-08,17.710289695765823,2.089109786786139,1.2297226014593615e-08,2.158514305856079e-09,1.7930511616859585e-08,2.0281372,0.04267650097608566,-9.275391,0.50399256,0.0,-10.08918
668,9.766853206790984,12.40496132709086,2.2305845549767838e-08,4.83518670162186e-09,3.0890801643580194e-08,17.710289695765823,19.420770077500492,2.1485717129297555e-08,2.158514305856079e-09,1.7930511616859585e-08,2.0286255,0.042702723294496536,-8.838623,0.50400496,0.0,-10.478834
669,9.766853206790984,12.40496132709086,2.2305845549767838e-08,4.83518670162186e-09,3.0890801643580194e-08,17.710289695765823,19.420770077500492,1.2297226014593615e-08,2.2825899730436506e-08,1.7930511616859585e-08,2.027588,0.04271220043301582,-8.873718,0.5039983,0.0,-10.455436
670,9.766853206790984,12.40496132709086,2.2305845549767838e-08,4.83518670162186e-09,3.0890801643580194e-08,17.710289695765823,19.420770077500492,1.2297226014593615e-08,2.158514305856079e-09,5.4795830688737334e-08,2.0271606,0.04269428178668022,-8.906067,1.075594,0.012438406236469746,-11.442043
671,14.378094570711255,13.568950043059886,3.6212003597607835e-08,4.8743602233054116e-08,1.4123050276404246e-08,11.056599855888635,2.089109786786139,2.1485717129297555e-08,2.2825899730436506e-08,5.4795830688737334e-08,0.72058105,0.0016227834858000278,-9.39856,1.6385388,0.02131177857518196,-11.174686
672,9.028261151630431,7.1466499185189605,5.464304829917848e-08,2.2373951291712003e-08,1.4184790281839668e-08,16.40991319110617,9.64953869720921,2.616843637239188e-08,2.68589691091422e-08,3.832018144377507e-08,1.8764648,0.031984273344278336,-9.139038,0.77266026,0.004190318286418915,-11.791944
673,13.705200172960758,7.1466499185189605,5.464304829917848e-08,2.2373951291712003e-08,1.4184790281839668e-08,16.40991319110617,9.64953869720921,2.616843637239188e-08,2.68589691091422e-08,3.832018144377507e-08,1.2441406,0.01689695008099079,-8.973999,0.7726073,0.0041886926628649235,-11.678249
674,9.028261151630431,11.477269753348082,5.464304829917848e-08,2.2373951291712003e-08,1.4184790281839668e-08,16.40991319110617,9.64953869720921,2.616843637239188e-08,2.68589691091422e-08,3.832018144377507e-08,1.98526,0.035731855779886246,-9.076904,0.7719078,0.004174499306827784,-11.549372
675,9.028261151630431,7.1466499185189605,4.6760433367202056e-08,2.2373951291712003e-08,1.4184790281839668e-08,16.40991319110617,9.64953869720921,2.616843637239188e-08,2.68589691091422e-08,3.832018144377507e-08,1.7058105,0.027242636308073997,-8.825623,0.77247334,0.004186124075204134,-11.460553
676,9.028261151630431,7.1466499185189605,5.464304829917848e-08,2.8330387161299586e-09,1.4184790281839668e-08,16.40991319110617,9.64953869720921,2.616843637239188e-08,2.68589691091422e-08,3.832018144377507e-08,2.1337585,0.03679853677749634,-8.174622,0.7726526,0.00419129803776741,-11.480054
677,9.028261151630431,7.1466499185189605,5.464304829917848e-08,2.2373951291712003e-08,3.6268096549799665e-08,16.40991319110617,9.64953869720921,2.616843637239188e-08,2.68589691091422e-08,3.832018144377507e-08,2.5124512,0.042204152792692184,-9.467468,0.77258635,0.00418919138610363,-11.141716
678,9.028261151630431,7.1466499185189605,5.464304829917848e-08,2.2373951291712003e-08,1.4184790281839668e-08,6.220529943238944,9.64953869720921,2.616843637239188e-08,2.68589691091422e-08,3.832018144377507e-08,1.8764038,0.031952932476997375,-9.177246,2.3843765,0.034704603254795074,-11.720986
679,9.028261151630431,7.1466499185189605,5.464304829917848e-08,2.2373951291712003e-08,1.4184790281839668e-08,16.40991319110617,12.109585554338992,2.616843637239188e-08,2.68589691091422e-08,3.832018144377507e-08,1.87677,0.03197386860847473,-9.09906,0.82821417,0.005915321409702301,-11.383205
680,9.028261151630431,7.1466499185189605,5.464304829917848e-08,2.2373951291712003e-08,1.4184790281839668e-08,16.40991319110617,9.64953869720921,3.386580019020475e-08,2.68589691091422e-08,3.832018144377507e-08,1.8760071,0.031950946897268295,-8.829468,0.69084024,0.0025069715920835733,-11.457535
681,9.028261151630431,7.1466499185189605,5.464304829917848e-08,2.2373951291712003e-08,1.4184790281839668e-08,16.40991319110617,9.64953869720921,2.616843637239188e-08,6.728523335717619e-09,3.832018144377507e-08,1.8769531,0.031977567821741104,-9.079468,0.61747074,0.0025534124579280615,-11.626286
682,9.028261151630431,7.1466499185189605,5.464304829917848e-08,2.2373951291712003e-08,1.4184790281839668e-08,16.40991319110617,9.64953869720921,2.616843637239188e-08,2.68589691091422e-08,6.549252727162093e-10,1.8779297,0.03198973461985588,-8.832642,0.50371265,0.4833815395832062,-10.050669
683,13.705200172960758,11.477269753348082,4.6760433367202056e-08,2.8330387161299586e-09,3.6268096549799665e-08,6.220529943238944,12.109585554338992,3.386580019020475e-08,6.728523335717619e-09,6.549252727162093e-10,1.6325073,0.028120871633291245,-9.58551,1.2071595,0.01617337577044964,-8.421312
684,13.120376091450453,17.37181606143713,2.521137957789004e-08,3.402087034717202e-08,3.825446142492816e-08,8.845073061063886,12.843004490248859,3.6283535431986674e-08,5.07350567054376e-08,2.5113431368935854e-08,1.5548706,0.030149836093187332,-9.441467,1.7107625,0.023646526038646698,-10.575776
685,6.36090682214126,17.37181606143713,2.521137957789004e-08,3.402087034717202e-08,3.825446142492816e-08,8.845073061063886,12.843004490248859,3.6283535431986674e-08,5.07350567054376e-08,2.5113431368935854e-08,3.6589355,0.04964732378721237,-9.571594,1.7105165,0.023640334606170654,-11.0289955
686,13.120376091450453,9.445752220693976,2.521137957789004e-08,3.402087034717202e-08,3.825446142492816e-08,8.845073061063886,12.843004490248859,3.6283535431986674e-08,5.07350567054376e-08,2.5113431368935854e-08,1.2617188,0.022979239001870155,-9.794739,1.7105865,0.023643815889954567,-11.047535
687,13.120376091450453,17.37181606143713,2.7450359110347928e-08,3.402087034717202e-08,3.825446142492816e-08,8.845073061063886,12.843004490248859,3.6283535431986674e-08,5.07350567054376e-08,2.5113431368935854e-08,1.584198,0.029972977936267853,-9.823242,1.7107868,0.023645251989364624,-10.554842
688,13.120376091450453,17.37181606143713,2.521137957789004e-08,5.409306015104986e-08,3.825446142492816e-08,8.845073061063886,12.843004490248859,3.6283535431986674e-08,5.07350567054376e-08,2.5113431368935854e-08,1.6151123,0.03554343059659004,-9.826111,1.7102003,0.023634467273950577,-10.557073
689,13.120376091450453,17.37181606143713,2.521137957789004e-08,3.402087034717202e-08,2.267086948323995e-08,8.845073061063886,12.843004490248859,3.6283535431986674e-08,5.07350567054376e-08,2.5113431368935854e-08,0.9312134,0.011249268427491188,-9.452393,1.7105889,0.02364307828247547,-10.918783
690,13.120376091450453,17.37181606143713,2.521137957789004e-08,3.402087034717202e-08,3.825446142492816e-08,15.491920133121312,12.843004490248859,3.6283535431986674e-08,5.07350567054376e-08,2.5113431368935854e-08,1.5556335,0.03014569729566574,-9.679443,0.8334141,0.004331456031650305,-10.855295
691,13.120376091450453,17.37181606143713,2.521137957789004e-08,3.402087034717202e-08,3.825446142492816e-08,8.845073061063886,6.197278102394193,3.6283535431986674e-08,5.07350567054376e-08,2.5113431368935854e-08,1.5574646,0.030192751437425613,-9.491028,1.5897651,0.01695391908288002,-10.618946
692,13.120376091450453,17.37181606143713,2.521137957789004e-08,3.402087034717202e-08,3.825446142492816e-08,8.845073061063886,12.843004490248859,7.91046825563535e-09,5.07350567054376e-08,2.5113431368935854e-08,1.5594482,0.030218951404094696,-9.623718,1.8029909,0.02300739474594593,-10.237017
693,13.120376091450453,17.37181606143713,2.521137957789004e-08,3.402087034717202e-08,3.825446142492816e-08,8.845073061063886,12.843004490248859,3.6283535431986674e-08,3.3691375228939576e-08,2.5113431368935854e-08,1.5569153,0.030157141387462616,-9.550659,1.4992123,0.021806852892041206,-10.839419
694,13.120376091450453,17.37181606143713,2.521137957789004e-08,3.402087034717202e-08,3.825446142492816e-08,8.845073061063886,12.843004490248859,3.6283535431986674e-08,5.07350567054376e-08,4.555817831886001e-08,1.5544739,0.030141480267047882,-9.762268,2.2073317,0.03139927610754967,-11.319102
695,6.36090682214126,9.445752220693976,2.7450359110347928e-08,5.409306015104986e-08,2.267086948323995e-08,15.491920133121312,6.197278102394193,7.91046825563535e-09,3.3691375228939576e-08,4.555817831886001e-08,2.8910217,0.03794772922992706,-9.386108,1.2700648,0.012178461998701096,-11.40839
696,18.14318209560588,4.03276042221114,3.5013089801417665e-08,1.411756848068908e-09,5.052933884645812e-08,3.1357551719993353,4.643112872261554,5.323512016867287e-08,2.8317001574486496e-08,9.509123284788803e-09,0.90093994,0.005237845238298178,-9.676331,1.1245003,0.011457779444754124,-10.538893
697,1.4240119433961809,4.03276042221114,3.5013089801417665e-08,1.411756848068908e-09,5.052933884645812e-08,3.1357551719993353,4.643112872261554,5.323512016867287e-08,2.8317001574486496e-08,9.509123284788803e-09,12.200623,0.10818841308355331,-9.409485,1.1241064,0.011454477906227112,-10.978819
698,18.14318209560588,3.4568952401168644,3.5013089801417665e-08,1.411756848068908e-09,5.052933884645812e-08,3.1357551719993353,4.643112872261554,5.323512016867287e-08,2.8317001574486496e-08,9.509123284788803e-09,0.9010925,0.0051621198654174805,-9.828491,1.124835,0.011464503593742847,-10.879182
699,18.14318209560588,4.03276042221114,4.151803194902837e-08,1.411756848068908e-09,5.052933884645812e-08,3.1357551719993353,4.643112872261554,5.323512016867287e-08,2.8317001574486496e-08,9.509123284788803e-09,1.0226135,0.00552180502563715,-9.643188,1.1246896,0.011461271904408932,-10.417059
700,18.14318209560588,4.03276042221114,3.5013089801417665e-08,2.66363605027739e-08,5.052933884645812e-08,3.1357551719993353,4.643112872261554,5.323512016867287e-08,2.8317001574486496e-08,9.509123284788803e-09,0.7505493,0.0018177152378484607,-9.64502,1.1233859,0.01143933366984129,-10.64165
701,18.14318209560588,4.03276042221114,3.5013089801417665e-08,1.411756848068908e-09,2.6233926393464208e-09,3.1357551719993353,4.643112872261554,5.323512016867287e-08,2.8317001574486496e-08,9.509123284788803e-09,0.53274536,1.9332055671839043e-05,-6.263855,1.1243424,0.011456683278083801,-11.645382
702,18.14318209560588,4.03276042221114,3.5013089801417665e-08,1.411756848068908e-09,5.052933884645812e-08,2.645413600374013,4.643112872261554,5.323512016867287e-08,2.8317001574486496e-08,9.509123284788803e-09,0.8999634,0.005210967268794775,-9.437561,1.1850734,0.012213547714054585,-10.482665
703,18.14318209560588,4.03276042221114,3.5013089801417665e-08,1.411756848068908e-09,5.052933884645812e-08,3.1357551719993353,4.180400545708835,5.323512016867287e-08,2.8317001574486496e-08,9.509123284788803e-09,0.9008789,0.005228445399552584,-9.803894,1.072422,0.010073528625071049,-10.410733
704,18.14318209560588,4.03276042221114,3.5013089801417665e-08,1.411756848068908e-09,5.052933884645812e-08,3.1357551719993353,4.643112872261554,5.477006557604298e-08,2.8317001574486496e-08,9.509123284788803e-09,0.90078735,0.005237973760813475,-9.612427,1.1513581,0.011949960142374039,-10.4796915
705,18.14318209560588,4.03276042221114,3.5013089801417665e-08,1.411756848068908e-09,5.052933884645812e-08,3.1357551719993353,4.643112872261554,5.323512016867287e-08,5.378909673226997e-08,9.509123284788803e-09,0.8999939,0.00523786386474967,-9.496582,1.6965117,0.014883044175803661,-10.958416
706,18.14318209560588,4.03276042221114,3.5013089801417665e-08,1.411756848068908e-09,5.052933884645812e-08,3.1357551719993353,4.643112872261554,5.323512016867287e-08,2.8317001574486496e-08,2.7564430149421098e-08,0.8974304,0.005197635851800442,-9.813416,1.7641249,0.02256869152188301,-11.082153
707,1.4240119433961809,3.4568952401168644,4.151803194902837e-08,2.66363605027739e-08,2.6233926393464208e-09,2.645413600374013,4.180400545708835,5.477006557604298e-08,5.378909673226997e-08,2.7564430149421098e-08,2.4065247,0.027303947135806084,-8.307129,2.353055,0.022035079076886177,-12.42239
708,3.986263405531645,13.020136574748904,9.436043832497671e-09,5.423052246555686e-08,2.6460274290898816e-08,12.67153820907697,18.510827116668224,8.366135577987879e-09,4.393480472834781e-09,5.1084050794970245e-08,4.262085,0.0496751144528389,-8.99292,1.6733451,0.02350001409649849,-11.808089
709,18.59447716921568,13.020136574748904,9.436043832497671e-09,5.423052246555686e-08,2.6460274290898816e-08,12.67153820907697,18.510827116668224,8.366135577987879e-09,4.393480472834781e-09,5.1084050794970245e-08,0.71762085,0.004774130880832672,-9.085388,1.6736298,0.02350771427154541,-11.033376
710,3.986263405531645,15.409504850860685,9.436043832497671e-09,5.423052246555686e-08,2.6460274290898816e-08,12.67153820907697,18.510827116668224,8.366135577987879e-09,4.393480472834781e-09,5.1084050794970245e-08,4.28125,0.050638746470212936,-9.094666,1.6731601,0.023496251553297043,-12.013515
711,3.986263405531645,13.020136574748904,4.960253727855162e-09,5.423052246555686e-08,2.6460274290898816e-08,12.67153820907697,18.510827116668224,8.366135577987879e-09,4.393480472834781e-09,5.1084050794970245e-08,4.141815,0.04782163351774216,-9.04248,1.6738753,0.023509090766310692,-11.985827
